ID,Years [a] (Average education years of fa...),Pop dens [#/km**2],Distance [km] (Radial distance from village ...),Soil_type_1,Soil_type_2,Soil_type_3,Soil_type_4,Soil_type_5,Soil_type_6,Soil_type_7,Soil_type_8,Soil_type_9,Soil_type_10,Soil_type_11,Soil_type_12,Code (scode),T_spr,T_sum,T_aut,T_wint,Precip_spr_mm_month,Precip_sum_mm_month,Precip_aut_mm_month,Precip_wint_mm_month,Index (Multiple crop),Ratio (of irrigated areas to total c...),Exch rate (Chinese Renminbi against the ...),Crop_niusd_USD_ha_a,Latitude_med
2.01E+11,8.67,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,170.0405,1,683.1,2292.64,31.0869
2.01E+11,4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,152.381,1,683.1,1335,31.0869
2.01E+11,6.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,213.1148,1,683.1,2315.95,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,250,0.9,683.1,2677.53,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,216.9811,1,683.1,2444.89,31.0869
2.01E+11,3.67,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,225.8065,1,683.1,2405.41,31.0869
2.01E+11,4.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,238.6363,0.9091,683.1,2481.32,31.0869
2.01E+11,6.33,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,1,683.1,2382.84,31.0869
2.01E+11,8.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,187.5,1,683.1,1462.77,31.0869
2.01E+11,3.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,0.9286,683.1,2197.2,31.0869
2.01E+11,6.33,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,219.1781,0.9315,683.1,2526.62,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,0.8333,683.1,2282.28,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,228.5714,0.9286,683.1,2484.37,31.0869
2.01E+11,0,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,240,0.84,683.1,1806.53,31.0869
2.01E+11,4.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,220.5882,1,683.1,2287.9,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,212.3894,1,683.1,2214.19,31.0869
2.01E+11,10,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,1,683.1,2262.85,31.0869
2.01E+11,0,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,207.6923,1,683.1,2206.92,31.0869
2.01E+11,5.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,259.6154,1,683.1,2512.67,31.0869
2.01E+11,6,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,192.3077,1,683.1,1966.75,31.0869
2.01E+11,10,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,1,683.1,2120.31,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,203.125,1,683.1,2159.82,31.0869
2.01E+11,6.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,211.7647,1,683.1,2488.88,31.0869
2.01E+11,6.33,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,250,1,683.1,2686.28,31.0869
2.01E+11,5.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,220.2381,1,683.1,2252.27,31.0869
2.01E+11,6.33,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,186.0465,1,683.1,1271.2,31.0869
2.01E+11,7,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,1,683.1,2493.81,31.0869
2.01E+11,7.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,210,1,683.1,2584.58,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,252.6316,1,683.1,2916.32,31.0869
2.01E+11,6.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,218.0451,1,683.1,1689.68,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,250,1,683.1,2733.07,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,233.3333,1,683.1,2777.1,31.0869
2.01E+11,6,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,227.7778,1,683.1,2547.67,31.0869
2.01E+11,8.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,198.6301,1,683.1,2145.48,31.0869
2.01E+11,3,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,228.5714,1,683.1,2416.95,31.0869
2.01E+11,4.33,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,197.9167,1,683.1,1856.13,31.0869
2.01E+11,5.25,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,176.4706,1,683.1,1611.25,31.0869
2.01E+11,4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,173.0769,1,683.1,1840.62,31.0869
2.01E+11,2,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,196.4286,1,683.1,1759.15,31.0869
2.01E+11,3,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,254.5455,1,683.1,2132.59,31.0869
2.01E+11,1,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,181.8182,1,683.1,2312.65,31.0869
2.01E+11,2.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,193.1818,1,683.1,1454.07,31.0869
2.01E+11,2,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,104.1667,1,683.1,1845.9,31.0869
2.01E+11,6,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,225,1,683.1,2127.25,31.0869
2.01E+11,7.25,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,198.5816,0.8582,683.1,2066.41,31.0869
2.01E+11,4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,202.7027,1,683.1,1799.44,31.0869
2.01E+11,4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,204.3011,0.7419,683.1,2029.18,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,190.7895,1,683.1,1938.72,31.0869
2.01E+11,5.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,250,0.7917,683.1,1930.54,31.0869
2.01E+11,0,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,213.4832,0.8315,683.1,1658.99,31.0869
2.01E+11,3,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,1,683.1,1600.74,31.0869
2.01E+11,2,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,206.8966,1,683.1,1705.59,31.0869
2.01E+11,3.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,201.8349,1,683.1,1336.89,31.0869
2.01E+11,0,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,90.9091,0.5455,683.1,1135.06,31.0869
2.01E+11,1,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,205.1282,1,683.1,2069.47,31.0869
2.01E+11,3.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,220.1835,1,683.1,2135.54,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,200,0.7273,683.1,1882.86,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,226.8041,1,683.1,2234.36,31.0869
2.01E+11,6.25,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,222.2222,1,683.1,2094.26,31.0869
2.01E+11,9.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,193.8775,1,683.1,1738.49,31.0869
2.01E+11,11,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,196.2264,0.9434,683.1,1811.11,31.0869
2.01E+11,3,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,185.2632,1,683.1,1421.4,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,168.75,1,683.1,1517.62,31.0869
2.01E+11,2.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,172.7273,0.9091,683.1,1487.95,31.0869
2.01E+11,3.29,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,208,1,683.1,1387.58,31.0869
2.01E+11,7.67,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,186.6667,1,683.1,1853.83,31.0869
2.01E+11,2,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,266.6667,1,683.1,2512.4,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,100,0,683.1,1026.34,31.0869
2.01E+11,5.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,223.6842,1,683.1,2353.22,31.0869
2.01E+11,6,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,245.614,1,683.1,2502.85,31.0869
2.01E+11,6.67,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,240,1,683.1,2179.84,31.0869
2.01E+11,4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,263.1579,1,683.1,2474.6,31.0869
2.01E+11,8.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,230.3371,1,683.1,2084.99,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,207.7922,1,683.1,2428.3,31.0869
2.01E+11,1.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,188.3408,1,683.1,1342.91,31.0869
2.01E+11,5.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,193.2367,1,683.1,3576.26,31.0869
2.01E+11,8,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,222.2222,1,683.1,2356.4,31.0869
2.01E+11,7.5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,194.4444,1,683.1,2075.4,31.0869
2.01E+11,5.25,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,202.7027,1,683.1,2115.08,31.0869
2.01E+11,4.75,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,194.4444,1,683.1,2265.41,31.0869
2.01E+11,6.67,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,263.1579,1,683.1,2516.71,31.0869
2.01E+11,10,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,210.5263,1,683.1,2381.68,31.0869
2.01E+11,6,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,198.5816,1,683.1,2376.88,31.0869
2.01E+11,8.4,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,206.6667,1,683.1,2038.02,31.0869
2.01E+11,5,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,252.8736,0.8851,683.1,2237.6,31.0869
2.01E+11,3,339.518,161.029,1,0,0,0,0,0,0,0,0,0,1,0,34,4.53,15.18,26.84,17.4,53.5,95.58,167.43,70.11,208.7912,1,683.1,1339.24,31.0869
2.01E+11,3,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,3984.93,29.9986
2.01E+11,7.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,155.5556,0,683.1,2739.75,29.9986
2.01E+11,8,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,220.8333,0,683.1,5540.11,29.9986
2.01E+11,6.67,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,242.1053,0,683.1,4398.62,29.9986
2.01E+11,7,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,285.7143,0,683.1,7836.12,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,2235.64,29.9986
2.01E+11,7.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,256.25,0,683.1,10918.62,29.9986
2.01E+11,3,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,129.4118,0,683.1,2182.01,29.9986
2.01E+11,0,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,108.3333,0,683.1,2198.61,29.9986
2.01E+11,7.67,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,252.9412,0,683.1,7842.8,29.9986
2.01E+11,9.8,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,1821.71,29.9986
2.01E+11,11,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,216.6667,0,683.1,1487.7,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,200,0,683.1,10734.15,29.9986
2.01E+11,4.25,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,5037.82,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,262.5,0,683.1,7286.51,29.9986
2.01E+11,0,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,257.1429,0,683.1,5534.38,29.9986
2.01E+11,7.67,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,223.0769,0,683.1,3312.6,29.9986
2.01E+11,2,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,137.5,0.125,683.1,2608.96,29.9986
2.01E+11,9,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,157.1429,0,683.1,1797.47,29.9986
2.01E+11,5.75,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,169.5652,0,683.1,2739.82,29.9986
2.01E+11,6.6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,126.087,0,683.1,2090.61,29.9986
2.01E+11,9.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,161.5385,0,683.1,4136.47,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,268.1818,0,683.1,2350.77,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,235.7143,0,683.1,4015.01,29.9986
2.01E+11,5.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,108.6957,0,683.1,812.47,29.9986
2.01E+11,8,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,147.0588,0,683.1,1279.25,29.9986
2.01E+11,5.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,171.4286,0,683.1,6966.04,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,285.7143,0,683.1,7007.57,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,236.3636,0,683.1,9764.71,29.9986
2.01E+11,0,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,109.0909,0,683.1,1361.68,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,166.6667,0,683.1,4380.61,29.9986
2.01E+11,3.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,216.6667,0,683.1,4734.39,29.9986
2.01E+11,4,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,146.6667,0,683.1,1841.33,29.9986
2.01E+11,6.67,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,116,0,683.1,3030.36,29.9986
2.01E+11,5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,136.6667,0,683.1,2575.21,29.9986
2.01E+11,6.33,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,84,0,683.1,660.19,29.9986
2.01E+11,5.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,218.75,0,683.1,2632.56,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,96.6667,0,683.1,1322.09,29.9986
2.01E+11,6.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,233.3333,0,683.1,7955.33,29.9986
2.01E+11,7.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,2903.3,29.9986
2.01E+11,6.25,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,125,0,683.1,3315.28,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,171.4286,0,683.1,1595.53,29.9986
2.01E+11,4.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,280,0,683.1,5645.57,29.9986
2.01E+11,0,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,178.5714,0,683.1,1093.72,29.9986
2.01E+11,8,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,182.353,0,683.1,2087.84,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,300,0,683.1,9962.39,29.9986
2.01E+11,7.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,176.9231,0,683.1,9330.12,29.9986
2.01E+11,10,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,137.5,0,683.1,1328.5,29.9986
2.01E+11,9.75,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,3045.94,29.9986
2.01E+11,6,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,278.5714,0,683.1,7950.73,29.9986
2.01E+11,6.5,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,233.3333,0,683.1,6757.48,29.9986
2.01E+11,7.33,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,100,0,683.1,1435.8,29.9986
2.01E+11,4,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,220.8333,0,683.1,5381.83,29.9986
2.01E+11,7,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,166.6667,0,683.1,1594.28,29.9986
2.01E+11,9,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,266.6667,0,683.1,8131.42,29.9986
2.01E+11,9.67,219.141,234.855,1,0,0,0,0,0,1,1,0,0,1,0,34,5.68,16.28,26.75,17.82,80.34,202.49,220.96,74.6,291.6667,0,683.1,4728.66,29.9986
